altid,timestamp,long_x,lat_y,used,dist_to_water,cos_aspect,sin_aspect,elevation,slope,hab_type,veg_class
P004,1/5/2013,-114.3343,40.90357,1,1714.542278,1.93227,1.36177,1838,3,2079,2
P004,1/6/2013,-114.3352,40.90032,1,1657.59906,1.69466,1.71934,1851,2,2079,2
P004,1/7/2013,-114.341,40.90606,1,1204.484054,1.69466,1.71934,1828,1,2079,2
P004,1/10/2013,-114.3418,40.90273,1,1080.13863,1.01708,1.99985,1829,2,2079,2
P004,1/12/2013,-114.3325,40.90129,1,1870.496632,0.108961,1.45393,1845,1,2079,2
P004,1/13/2013,-114.3333,40.90409,1,1802.497187,1.60862,0.206535,1842,2,2079,2
P004,1/15/2013,-114.3376,40.91021,1,1655.37833,1.69466,1.71934,1819,1,2079,2
P004,1/16/2013,-114.3249,40.91018,1,2636.249954,1.69466,1.71934,1829,1,2079,2
P004,1/18/2013,-114.3363,40.91222,1,1866.953889,1.69466,1.71934,1813,1,2079,2
P004,1/19/2013,-114.3387,40.91101,1,1624.144409,1.69466,1.71934,1817,2,2079,2
P004,1/20/2013,-114.3384,40.91072,1,1627.375444,1.69466,1.71934,1818,0,2079,2
P004,1/21/2013,-114.3417,40.91112,1,1429.784169,1.69466,1.71934,1811,1,2079,2
P004,1/22/2013,-114.337,40.91083,1,1733.918869,1.69466,1.71934,1818,1,2079,2
P004,1/25/2013,-114.3331,40.90321,1,1814.019918,0.567111,0.0985529,1840,1,2079,2
P004,1/26/2013,-114.3301,40.90508,1,2082.087516,1,0,1842,2,2079,2
P004,1/27/2013,-114.3341,40.91186,1,2002.462104,1.69466,1.71934,1818,1,2079,2
P004,1/29/2013,-114.3315,40.91131,1,2166.989386,1.69466,1.71934,1821,2,2079,2
P004,1/30/2013,-114.3225,40.91252,1,2915.335677,1.40364,0.0850822,1807,7,2079,2
P004,2/1/2013,-114.3296,40.90559,1,2131.501424,1,0,1841,1,2079,2
P004,2/4/2013,-114.3392,40.91079,1,1575.572541,1.69466,1.71934,1815,1,2079,2
P004,2/8/2013,-114.3242,40.90758,1,2618.529207,1,2,1837,2,2079,2
P004,2/9/2013,-114.3181,40.90797,1,3131.233008,1.09545,1.99543,1787,4,2079,2
P004,2/12/2013,-114.3369,40.91106,1,1754.41851,1.69466,1.71934,1817,1,2079,2
P004,2/13/2013,-114.336,40.91077,1,1803.302637,1.69466,1.71934,1818,1,2079,2
P004,2/15/2013,-114.342,40.90749,1,1185.722676,1.69466,1.71934,1822,2,2079,2
P004,2/17/2013,-114.3398,40.90599,1,1299.030462,1.69466,1.71934,1831,1,2079,2
P004,2/18/2013,-114.3372,40.91152,1,1760.648339,1.69466,1.71934,1816,1,2079,2
P004,2/19/2013,-114.3342,40.90431,1,1729.163789,0.29925,1.71341,1835,2,2079,2
P004,2/20/2013,-114.3355,40.90522,1,1633.971302,1.69466,1.71934,1832,2,2079,2
P004,2/22/2013,-114.3487,40.90586,1,605.6401594,1.69466,1.71934,1808,2,2079,2
P004,2/23/2013,-114.337,40.90634,1,1536.818037,1.69466,1.71934,1830,1,2079,2
P004,2/24/2013,-114.3254,40.90271,1,2462.286237,1.69466,1.71934,1860,2,2079,2
P004,2/25/2013,-114.3374,40.9093,1,1622.335193,1.69466,1.71934,1820,1,2079,2
P004,2/26/2013,-114.3342,40.91274,1,2046.410041,1.69466,1.71934,1814,1,2079,2
P004,2/27/2013,-114.3375,40.91107,1,1712.19343,1.69466,1.71934,1817,1,2079,2
P004,2/28/2013,-114.3402,40.90573,1,1258.80148,1.69466,1.71934,1830,1,2079,2
P004,3/1/2013,-114.3436,40.9019,1,932.6786528,1.69466,1.71934,1830,1,2079,2
P004,3/2/2013,-114.3384,40.90961,1,1563.872569,1.69466,1.71934,1818,1,2079,2
P004,3/3/2013,-114.3422,40.90435,1,1061.123622,1.69651,0.282454,1829,2,2079,2
P004,3/4/2013,-114.3453,40.90412,1,799.4578036,0.967117,1.99946,1820,3,2079,2
P004,3/5/2013,-114.3432,40.90644,1,1045.137299,1.71079,1.70341,1820,2,2079,2
P004,3/8/2013,-114.3392,40.89736,1,1428.261226,1.68912,0.275355,1852,5,2079,2
P004,3/9/2013,-114.3372,40.90657,1,1527.410003,1.69466,1.71934,1829,2,2079,2
P004,3/10/2013,-114.3483,40.90191,1,539.5103238,2,1,1818,2,2079,2
P004,3/11/2013,-114.3472,40.90022,1,683.0290672,6.52075E-05,0.98858,1819,2,2079,2
P004,3/12/2013,-114.3401,40.89757,1,1349.608713,1.86878,0.50481,1845,3,2079,2
P004,3/13/2013,-114.3411,40.89886,1,1216.368977,0.439268,1.828,1842,3,2079,2
P004,11/6/2013,-114.5507,40.98581,1,1046.805014,0.470001,0.152002,2293,11,2079,2
P004,11/7/2013,-114.5484,40.99356,1,1883.578406,1.40027,0.0836011,2319,24,2079,2
P004,11/12/2013,-114.5477,40.99521,1,2066.697346,0.292893,1.70711,2240,17,2079,2
P004,11/15/2013,-114.5471,40.99457,1,1996.900625,1.28227,0.0406659,2272,22,2079,2
P004,11/24/2013,-114.5488,40.99563,1,2114.257668,1.42289,0.0938168,2255,25,2079,2
P004,11/28/2013,-114.555,40.99129,1,1732.519192,0.0137506,1.16526,2392,15,2079,2
P004,12/3/2013,-114.5485,40.99559,1,2109.164106,1.39114,0.0796691,2241,23,2079,2
P004,12/7/2013,-114.5484,40.99763,1,2335.565459,1.95385,0.699714,2183,21,2079,2
P004,12/10/2013,-114.549,40.9958,1,2133.726218,0.654295,1.93834,2267,27,2079,2
P004,12/14/2013,-114.5485,40.99548,1,2096.94911,1.53464,0.154921,2243,22,2079,2
P004,12/27/2013,-114.5465,40.98957,1,1445.655906,1.8,1.6,2370,15,2079,2
P004,1/3/2014,-114.549,40.98826,1,1297.346949,1.2964,1.95506,2324,13,2079,2
P004,1/7/2014,-114.5464,40.99295,1,1820.526366,0.0175135,1.18633,2344,17,2079,2
P004,1/13/2014,-114.5475,40.99749,1,2320.159656,0.00845999,0.870198,2178,18,2079,2
P004,1/22/2014,-114.548,40.99682,1,2245.360151,1.63393,0.226608,2199,20,2079,2
P004,1/25/2014,-114.5481,40.98846,1,1316.861983,0.250162,1.66162,2350,15,2079,2
P004,1/26/2014,-114.5492,40.99264,1,1783.951412,0.283005,1.69708,2366,27,2079,2
P004,1/29/2014,-114.5484,40.99797,1,2373.3246,1.94346,0.668514,2162,17,2079,2
P004,2/1/2014,-114.5489,40.99543,1,2092.342727,1.53,0.152002,2257,25,2079,2
P004,2/3/2014,-114.5506,40.9875,1,1229.527924,0.443858,1.83109,2300,8,2079,2
P004,2/5/2014,-114.5486,40.98577,1,1019.309944,1.65079,0.240743,2338,17,2079,2
P004,2/10/2014,-114.55,40.98177,1,596.7748506,0.00851166,0.869805,2238,13,2079,2
P004,2/11/2014,-114.5484,40.98237,1,641.3132706,0.00772214,0.875965,2283,26,2079,2
P004,2/12/2014,-114.5485,40.98215,1,617.4280416,0.0920407,1.41906,2271,21,2079,2
P004,2/13/2014,-114.5527,40.98228,1,740.7534361,0.0896335,1.4138,2247,10,2079,2
P004,2/14/2014,-114.5519,40.98315,1,795.3289144,1.96476,0.736883,2258,18,2079,2
P004,2/16/2014,-114.5497,40.9802,1,422.5912133,0.181128,1.57398,2213,16,2079,2
P004,1/17/2012,-114.549,40.98468,1,900.9293921,0.734071,0.0360074,2318,14,2080,2
P004,1/27/2012,-114.5444,41.00576,1,2018.854768,1.44151,0.102742,2045,16,2080,2
P004,1/29/2012,-114.5464,41.00073,1,2569.167929,0.33013,1.74248,2111,9,2080,2
P004,1/30/2012,-114.5448,41.00453,1,2152.322729,1.29181,0.0435227,2059,8,2080,2
P004,2/4/2012,-114.3264,40.89783,1,2438.825272,1.11462,0.00659108,1873,4,2080,2
P004,2/5/2012,-114.3286,40.90241,1,2192.837833,0.000519872,0.967759,1850,3,2080,2
P004,2/8/2012,-114.3261,40.89612,1,2512.061481,1.99421,1.10748,1879,3,2080,2
P004,2/12/2012,-114.3205,40.89937,1,2899.002816,0.737827,1.96502,1818,3,2080,2
P004,2/20/2012,-114.3253,40.8953,1,2603.958386,1.01666,1.99986,1885,3,2080,2
P004,2/25/2012,-114.3316,40.89744,1,2025.895254,0.256817,1.66909,1855,4,2080,2
P004,2/27/2012,-114.3279,40.89612,1,2367.32708,1.99123,1.13216,1877,3,2080,2
P004,2/28/2012,-114.3254,40.89532,1,2595.259496,1.01666,1.99986,1885,3,2080,2
P004,3/2/2012,-114.3306,40.90062,1,2037.208329,1,0,1853,1,2080,2
P004,3/3/2012,-114.3294,40.89619,1,2244.900524,0.000092566,0.986396,1872,5,2080,2
P004,3/6/2012,-114.3239,40.89828,1,2634.917027,1.98387,0.821115,1851,18,2080,2
P004,3/12/2012,-114.338,40.89233,1,1812.532794,1.99845,1.05563,1861,5,2080,2
P004,3/18/2012,-114.3321,40.89459,1,2100.658856,0,1,1866,2,2080,2
P004,3/22/2012,-114.3349,40.9094,1,1817.679356,0,1,1824,2,2080,2
P004,3/25/2012,-114.5524,41.03228,1,1030.805884,1.70133,1.71283,2019,6,2080,2
P004,3/26/2012,-114.5586,41.04795,1,310.3566269,0.416527,0.187868,2012,6,2080,2
P004,10/27/2012,-114.5506,41.03506,1,1266.308783,1.08444,1.99643,1989,8,2080,2
P004,10/30/2012,-114.5521,41.03414,1,1208.538632,0.701725,0.04552,2006,8,2080,2
P004,11/1/2012,-114.5509,41.03545,1,1259.566532,0.746102,1.96723,1992,8,2080,2
P004,11/6/2012,-114.5525,41.03395,1,1202.017682,0.155671,0.464176,2009,6,2080,2
P004,11/7/2012,-114.5528,41.03047,1,876.0944476,1.34014,1.94038,2026,4,2080,2
P004,11/9/2012,-114.5525,41.0341,1,1217.30487,0.144802,0.481698,2010,6,2080,2
P004,11/12/2012,-114.5527,41.03057,1,880.4019561,1.34014,1.94038,2026,4,2080,2
P004,11/13/2012,-114.5513,41.03472,1,1246.481768,1.52046,1.85388,2002,5,2080,2
P004,11/20/2012,-114.5462,41.03155,1,832.6862339,0.134969,0.498282,1972,9,2080,2
P004,11/28/2012,-114.55,41.03405,1,1145.18299,0.663664,0.0582581,1989,5,2080,2
P004,11/29/2012,-114.552,41.03404,1,1195.113808,0.701725,0.04552,2006,8,2080,2
P004,12/1/2012,-114.5502,41.03746,1,1081.459207,0.416364,0.187985,1972,3,2080,2
P004,12/4/2012,-114.5516,41.03326,1,1102.179874,1.28966,0.0428697,2007,7,2080,2
P004,12/6/2012,-114.5503,41.02547,1,332.7131257,1.97732,0.788247,2029,9,2080,2
P004,12/7/2012,-114.5459,41.03179,1,860.649126,0.372248,1.77841,1975,7,2080,2
P004,12/9/2012,-114.5446,41.00564,1,2030.673132,1.28835,0.0424737,2044,12,2080,2
P004,1/8/2013,-114.344,40.90811,1,1073.755773,1.69466,1.71934,1817,1,2080,2
P004,1/9/2013,-114.3433,40.90923,1,1193.804104,1.69466,1.71934,1815,1,2080,2
P004,1/11/2013,-114.3342,40.90136,1,1727.079706,1.69466,1.71934,1846,1,2080,2
P004,1/14/2013,-114.3344,40.90498,1,1721.435261,1.69466,1.71934,1833,1,2080,2
P004,1/17/2013,-114.337,40.91188,1,1796.942141,1.69466,1.71934,1815,1,2080,2
P004,1/23/2013,-114.3334,40.90788,1,1876.095948,1.69466,1.71934,1829,1,2080,2
P004,1/24/2013,-114.3438,40.90793,1,1077.059464,1.69466,1.71934,1818,1,2080,2
P004,1/31/2013,-114.3253,40.91014,1,2602.848373,1.69466,1.71934,1828,0,2080,2
P004,2/2/2013,-114.3307,40.91289,1,2308.009728,1.69466,1.71934,1817,1,2080,2
P004,2/3/2013,-114.3317,40.91389,1,2292.693277,1.69466,1.71934,1814,1,2080,2
P004,2/5/2013,-114.3341,40.90866,1,1848.832037,1.69466,1.71934,1827,2,2080,2
P004,2/6/2013,-114.3356,40.9092,1,1754.753275,1.69466,1.71934,1823,1,2080,2
P004,2/7/2013,-114.3407,40.91209,1,1563.726923,1.69466,1.71934,1808,2,2080,2
P004,2/14/2013,-114.3461,40.91077,1,1138.79407,1.69466,1.71934,1807,1,2080,2
P004,2/21/2013,-114.3448,40.90628,1,914.7879048,1,0,1816,2,2080,2
P004,3/6/2013,-114.3457,40.90043,1,792.6163749,1.96993,0.756618,1828,2,2080,2
P004,3/7/2013,-114.3397,40.89403,1,1583.061534,0.855156,1.98945,1847,3,2080,2
P004,3/14/2013,-114.3399,40.9015,1,1247.407603,1.69466,1.71934,1839,1,2080,2
P004,3/15/2013,-114.344,40.89827,1,1021.096919,1.28624,1.95816,1832,3,2080,2
P004,3/16/2013,-114.3455,40.89921,1,860.550393,0.179448,0.428428,1826,3,2080,2
P004,10/23/2013,-114.5515,41.03474,1,1253.818196,0.877845,1.99251,2004,6,2080,2
P004,10/27/2013,-114.545,41.00612,1,1974.985694,0.543364,1.88965,2057,12,2080,2
P004,10/29/2013,-114.5444,41.00767,1,1807.701538,0.175958,1.56653,2033,8,2080,2
P004,10/31/2013,-114.5449,41.00716,1,1860.378962,1.07479,1.9972,2043,7,2080,2
P004,11/2/2013,-114.545,41.00745,1,1827.6308,1,2,2044,9,2080,2
P004,11/9/2013,-114.5451,41.00741,1,1831.467593,1,2,2044,9,2080,2
P004,11/10/2013,-114.545,41.00726,1,1848.677931,0.844037,1.98776,2047,7,2080,2
P004,11/13/2013,-114.5451,41.00745,1,1827.035285,1,2,2044,9,2080,2
P004,12/13/2013,-114.5445,41.00529,1,2070.11414,1.56896,0.177636,2044,8,2080,2
P004,12/21/2013,-114.5444,41.00483,1,2121.738811,1.39849,0.0828294,2052,9,2080,2
P004,1/1/2014,-114.5471,41.00769,1,1796.49466,0.763929,1.97174,2035,2,2080,2
P004,1/4/2014,-114.544,41.0074,1,1841.211287,0.882182,1.99304,2037,8,2080,2
P004,1/6/2014,-114.5456,41.00619,1,1964.447386,1.90082,0.565805,2061,4,2080,2
P004,1/9/2014,-114.5445,41.00496,1,2106.636722,1.57428,0.181342,2049,10,2080,2
P004,1/10/2014,-114.5452,41.00555,1,2037.120555,0.440698,1.82896,2062,7,2080,2
P004,1/12/2014,-114.5489,40.99937,1,2529.712376,1.15044,1.98862,2141,13,2080,2
P004,1/17/2014,-114.5417,40.99985,1,2635.803722,0,1,2185,21,2080,2
P004,1/23/2014,-114.5459,41.00393,1,2214.458496,0.183673,1.57759,2073,8,2080,2
P004,1/27/2014,-114.5453,41.00411,1,2196.383589,0.39255,1.79436,2063,6,2080,2
P004,1/28/2014,-114.5475,41.00011,1,2611.113987,0.243873,0.345575,2123,7,2080,2
P004,2/2/2014,-114.5505,40.98194,1,627.2337491,0.0162672,0.820362,2238,11,2080,2
P004,2/6/2014,-114.5498,40.97812,1,221.7562406,2,1,2188,14,2080,2
P004,2/7/2014,-114.5499,40.97996,1,403.4156988,0.221883,1.62812,2210,18,2080,2
P004,2/8/2014,-114.55,40.98035,1,446.8073948,0.075322,0.61925,2227,21,2080,2
P004,2/9/2014,-114.5504,40.98237,1,670.1530205,0.00589782,1.10845,2244,11,2080,2
P004,2/15/2014,-114.5509,40.98208,1,653.3398218,0.19281,1.59029,2237,6,2080,2
P004,2/17/2014,-114.5497,40.98039,1,442.6487232,0.181128,1.57398,2213,16,2080,2
P004,2/18/2014,-114.5465,41.00634,1,1946.043283,9.21488E-05,1.01357,2052,7,2080,2
P004,2/19/2014,-114.5441,41.00567,1,2031.254414,0.16331,1.54768,2039,5,2080,2
P004,2/20/2014,-114.5444,41.00524,1,2076.376325,1.56896,0.177636,2044,8,2080,2
P004,2/22/2014,-114.5505,41.03379,1,1128.067179,1.17025,0.0145995,1990,7,2080,2
P004,2/23/2014,-114.5462,41.00386,1,2221.716805,1,0,2074,5,2080,2
P004,2/16/2013,-114.3409,40.90713,1,1253.512913,0.979396,1.99979,1825,3,2081,2
P004,11/3/2012,-114.5529,41.03794,1,1120.10952,1.32034,1.9473,1970,8,2125,6
P004,1/28/2013,-114.3216,40.90902,1,2867.845279,0.349209,0.240743,1816,5,2125,6
P004,11/14/2012,-114.5459,41.00184,1,2446.518438,0.723982,1.96115,2088,10,2154,3
P004,3/11/2012,-114.3243,40.89418,1,2724.753559,0.420352,1.81487,1891,2,2220,6
P004,11/23/2012,-114.5531,41.03302,1,1130.933424,0.671865,0.0553691,2019,7,2220,6
P004,10/24/2013,-114.5452,40.99632,1,2202.484919,0.721648,1.96048,2201,10,2220,6
P004,10/26/2013,-114.5458,40.99365,1,1902.322359,0.286976,1.70114,2303,26,2220,6
P004,11/8/2013,-114.5466,40.99472,1,2015.573533,1.44309,0.103521,2260,17,2220,6
P004,11/21/2013,-114.5486,40.9971,1,2277.015926,1.5547,0.16795,2210,26,2220,6
P004,11/25/2013,-114.548,40.99452,1,1989.904802,1.42464,0.0946373,2263,20,2220,6
P004,11/26/2013,-114.5484,40.99522,1,2067.923847,1.40906,0.0874906,2261,24,2220,6
P004,11/27/2013,-114.5536,40.99364,1,1949.090252,1.65493,0.244311,2296,21,2220,6
P004,12/1/2013,-114.5487,40.99477,1,2018.527568,0.735567,0.035596,2277,23,2220,6
P004,12/2/2013,-114.5486,40.99345,1,1871.740184,1.40027,0.0836011,2319,24,2220,6
P004,12/11/2013,-114.546,40.99372,1,1908.500791,0.284733,1.69885,2291,26,2220,6
P004,1/2/2014,-114.548,40.99752,1,2323.10745,1.53905,1.84227,2179,18,2220,6
P004,1/19/2014,-114.5454,40.9919,1,1712.960823,0.330144,0.257509,2388,17,2220,6
P005,2/28/2012,-114.5605,40.96345,1,980.0516784,0.94453,1.99846,2560,28,2011,3
P005,1/13/2012,-114.5589,40.9629,1,1123.637593,1.84366,1.53688,2500,27,2019,3
P005,1/14/2012,-114.5589,40.96297,1,1118.938242,1.84366,1.53688,2500,27,2019,3
P005,1/15/2012,-114.5583,40.96252,1,1189.40327,1.48564,0.125843,2463,26,2019,3
P005,1/16/2012,-114.5584,40.96255,1,1180.69747,1.48564,0.125843,2463,26,2019,3
P005,1/20/2012,-114.5587,40.96232,1,1176.817099,0.597261,0.084685,2468,25,2019,3
P005,1/22/2012,-114.5576,40.96276,1,1221.276399,1.98812,1.15371,2469,25,2019,3
P005,1/23/2012,-114.555,40.96077,1,1528.227037,0.00421488,0.908283,2301,23,2019,3
P005,1/24/2012,-114.5576,40.96255,1,1234.740196,1.90731,0.579539,2457,25,2019,3
P005,1/30/2012,-114.5492,40.96037,1,1785.328447,0.867836,0.00877213,2173,22,2019,3
P005,2/2/2012,-114.5555,40.96193,1,1419.290711,0.01613,1.17889,2377,26,2019,3
P005,2/3/2012,-114.5456,40.96612,1,1160.871845,1.06142,0.00188816,2126,19,2019,3
P005,2/10/2012,-114.562,40.96425,1,826.1207973,1.42779,1.90388,2607,22,2019,3
P005,2/14/2012,-114.5583,40.96253,1,1188.727661,1.48564,0.125843,2463,26,2019,3
P005,2/19/2012,-114.5552,40.97405,1,657.7068185,1.82693,1.56231,2282,24,2019,3
P005,2/21/2012,-114.5595,40.96307,1,1072.13887,1.77724,0.370802,2521,27,2019,3
P005,2/22/2012,-114.5569,40.96311,1,1249.192742,0.362432,1.77039,2447,24,2019,3
P005,2/23/2012,-114.5555,40.96277,1,1369.595216,1,2,2425,25,2019,3
P005,2/24/2012,-114.5569,40.96232,1,1297.57876,0.00172561,0.941278,2412,29,2019,3
P005,2/25/2012,-114.5519,40.96228,1,1604.718956,1.74099,1.67152,2325,27,2019,3
P005,2/26/2012,-114.5573,40.96239,1,1265.621655,1.61964,0.215117,2437,29,2019,3
P005,2/27/2012,-114.5569,40.96186,1,1327.61318,1.49614,0.131757,2395,26,2019,3
P005,2/29/2012,-114.5571,40.96146,1,1341.600593,1.99589,0.909464,2404,25,2019,3
P005,3/1/2012,-114.5577,40.96322,1,1185.778932,1.72231,1.69157,2481,23,2019,3
P005,3/2/2012,-114.5574,40.96276,1,1235.138736,1.98812,1.15371,2469,25,2019,3
P005,3/4/2012,-114.5602,40.96319,1,1017.905458,0.418762,1.81373,2543,31,2019,3
P005,3/7/2012,-114.555,40.96167,1,1470.337014,0.00172561,1.05872,2346,26,2019,3
P005,3/8/2012,-114.5555,40.96131,1,1458.714763,0.116884,1.46916,2334,25,2019,3
P005,3/9/2012,-114.5439,40.96447,1,1370.351784,0.43079,1.82219,2088,25,2019,3
P005,11/5/2012,-114.5623,40.96409,1,818.7709281,1.82009,1.57224,2620,11,2019,3
P005,11/10/2012,-114.5575,40.96321,1,1200.531572,1.50572,1.8627,2472,22,2019,3
P005,11/20/2012,-114.5617,40.96417,1,851.2229591,1.45419,1.89091,2605,17,2019,3
P005,11/21/2012,-114.5651,40.96539,1,548.7218048,1.7035,0.289307,2612,14,2019,3
P005,11/22/2012,-114.5657,40.96364,1,676.6438608,0.893467,0.00569087,2641,19,2019,3
P005,11/23/2012,-114.5623,40.96427,1,805.4914643,1.85466,1.51919,2616,18,2019,3
P005,12/25/2012,-114.6048,40.66927,1,6399.885244,1.29652,1.95503,2595,20,2019,3
P005,12/28/2012,-114.5991,40.69159,1,5237.28748,0.149735,0.473646,2175,21,2019,3
P005,12/29/2012,-114.6031,40.68935,1,5598.96053,0.462642,0.156646,2279,25,2019,3
P005,12/31/2012,-114.5915,40.69319,1,4584.163106,0.601274,1.91707,2059,18,2019,3
P005,1/1/2013,-114.6014,40.68947,1,5454.69059,0.917523,0.003407,2233,23,2019,3
P005,1/5/2013,-114.6049,40.68824,1,5765.852412,1.31416,0.0506285,2356,29,2019,3
P005,1/7/2013,-114.5944,40.71234,1,4827.435939,0.664044,0.0581225,1983,15,2019,3
P005,1/9/2013,-114.5942,40.68897,1,4858.994541,0.325731,0.261514,2185,27,2019,3
P005,1/12/2013,-114.5922,40.69614,1,4636.876446,1.12701,0.00809878,2058,21,2019,3
P005,1/16/2013,-114.5951,40.70919,1,5108.664173,1.50188,1.86494,2024,20,2019,3
P005,1/18/2013,-114.6023,40.68492,1,5613.291722,1.88913,0.542336,2357,14,2019,3
P005,1/19/2013,-114.6058,40.67279,1,6309.511626,1.76962,0.361499,2606,21,2019,3
P005,1/27/2013,-114.6048,40.67136,1,6297.85104,0.974147,0.000334263,2529,17,2019,3
P005,1/30/2013,-114.5961,40.69563,1,4966.197375,1.98058,1.19612,2171,28,2019,3
P005,2/7/2013,-114.5777,40.73795,1,1828.777725,1.31354,0.0504247,1965,12,2019,3
P005,2/9/2013,-114.5911,40.71766,1,4192.406166,0.549255,0.107347,2022,9,2019,3
P005,2/11/2013,-114.5913,40.7106,1,4829.843211,1.96054,1.27813,2049,6,2019,3
P005,2/13/2013,-114.5957,40.70823,1,5127.021997,1.75258,0.341495,2030,20,2019,3
P005,2/14/2013,-114.5975,40.70788,1,5263.356267,1.48953,1.87198,2094,17,2019,3
P005,2/15/2013,-114.5988,40.70562,1,5311.537981,1.64669,0.237243,2128,13,2019,3
P005,2/16/2013,-114.6019,40.70421,1,5538.97056,1.43517,1.90035,2189,18,2019,3
P005,2/17/2013,-114.5973,40.71434,1,4814.135723,1.33927,0.0593093,1961,20,2019,3
P005,2/18/2013,-114.5992,40.711,1,5199.153643,1,2,2052,16,2019,3
P005,2/19/2013,-114.5916,40.71125,1,4784.630871,1.919,0.605735,2031,21,2019,3
P005,2/26/2013,-114.5781,40.74334,1,1627.711635,1.66621,1.74576,2035,22,2019,3
P005,3/16/2013,-114.5917,40.72032,1,4004.723913,1.99913,1.04178,1932,15,2019,3
P005,3/18/2013,-114.6025,40.72068,1,4650.751791,0.147149,1.52215,1884,11,2019,3
P005,4/1/2013,-114.557,40.96261,1,1272.352465,1.98995,0.858579,2451,26,2019,3
P005,4/2/2013,-114.5574,40.96275,1,1235.766023,1.98812,1.15371,2469,25,2019,3
P005,10/28/2013,-114.5614,40.96278,1,973.7913184,0.0513167,0.683772,2530,26,2019,3
P005,11/1/2013,-114.5591,40.9625,1,1138.113481,0.152002,0.470001,2487,28,2019,3
P005,11/2/2013,-114.5597,40.96277,1,1080.120401,0.606081,0.080855,2494,25,2019,3
P005,11/8/2013,-114.5631,40.96948,1,539.399395,1.0605,1.99817,2490,18,2019,3
P005,12/3/2013,-114.5546,40.96274,1,1436.986675,1.97898,1.20395,2406,27,2019,3
P005,12/4/2013,-114.5601,40.96329,1,1017.397797,0.308095,1.72199,2522,27,2019,3
P005,2/9/2012,-114.5587,40.96339,1,1105.303256,1.82171,1.5699,2508,22,2062,3
P005,2/15/2012,-114.5604,40.96192,1,1100.885012,0.366762,1.77396,2474,26,2062,3
P005,2/18/2012,-114.5611,40.96247,1,1016.009631,0.552786,0.105573,2519,26,2062,3
P005,3/5/2012,-114.5633,40.96367,1,791.8902146,1.61394,1.78935,2626,23,2062,3
P005,3/6/2012,-114.5611,40.96259,1,1006.581157,0.0769231,0.615385,2523,26,2062,3
P005,11/6/2012,-114.5652,40.96519,1,559.4326776,1.96507,0.737996,2619,14,2062,3
P005,11/8/2012,-114.565,40.96239,1,773.407979,1.43955,0.101783,2608,18,2062,3
P005,11/16/2012,-114.5624,40.96341,1,864.8242274,1.44721,1.89443,2607,27,2062,3
P005,12/4/2012,-114.5653,40.96519,1,553.9065511,1.96507,0.737996,2619,14,2062,3
P005,12/15/2012,-114.5618,40.96389,1,864.9671945,1.35659,1.93426,2593,27,2062,3
P005,1/20/2013,-114.6054,40.67304,1,6267.433483,1.99755,1.07,2605,26,2062,3
P005,1/25/2013,-114.6055,40.67121,1,6358.522685,0.192504,0.410127,2538,19,2062,3
P005,10/29/2013,-114.5611,40.96309,1,968.2813238,0.16795,0.4453,2555,30,2062,3
P005,11/4/2013,-114.5603,40.96318,1,1012.150116,0.418762,1.81373,2543,31,2062,3
P005,11/22/2013,-114.5611,40.96244,1,1018.380365,0.552786,0.105573,2519,26,2062,3
P005,1/17/2012,-114.5588,40.96349,1,1092.077018,1.91336,1.40716,2526,26,2079,2
P005,1/19/2012,-114.556,40.96522,1,1213.860941,2,1,2409,26,2079,2
P005,1/21/2012,-114.5629,40.95985,1,1032.397481,0.77277,0.0261588,2493,24,2079,2
P005,1/26/2012,-114.5607,40.96433,1,907.4635086,1.88658,1.46257,2575,25,2079,2
P005,1/31/2012,-114.5556,40.96367,1,1314.08686,1.77565,1.63117,2439,22,2079,2
P005,2/1/2012,-114.5547,40.96332,1,1399.248794,1.85882,1.51228,2416,18,2079,2
P005,2/6/2012,-114.5594,40.96615,1,909.5745182,0.82762,1.98503,2482,24,2079,2
P005,2/7/2012,-114.5554,40.96376,1,1324.661079,1.73508,1.67798,2433,17,2079,2
P005,2/8/2012,-114.5548,40.96349,1,1383.238486,1.9436,1.33109,2411,22,2079,2
P005,2/11/2012,-114.5616,40.96475,1,818.6745668,1.73715,1.67572,2586,24,2079,2
P005,3/3/2012,-114.5569,40.96354,1,1224.695992,1.7348,1.67828,2470,18,2079,2
P005,3/10/2012,-114.5573,40.96669,1,1060.507579,1.89443,0.552786,2400,24,2079,2
P005,11/4/2012,-114.5631,40.96383,1,790.3144588,1.61394,1.78935,2626,23,2079,2
P005,11/12/2012,-114.5631,40.96385,1,788.7110216,1.61394,1.78935,2626,23,2079,2
P005,11/18/2012,-114.5651,40.96197,1,776.1393205,0.2,0.4,2601,16,2079,2
P005,12/6/2012,-114.5626,40.96193,1,978.7234208,0.109565,1.45511,2532,25,2079,2
P005,12/8/2012,-114.5633,40.96391,1,772.2769617,1.61394,1.78935,2626,23,2079,2
P005,12/9/2012,-114.5601,40.96351,1,1002.248105,0.683773,1.94868,2538,29,2079,2
P005,12/13/2012,-114.558,40.96454,1,1090.195542,1.93236,1.36153,2499,23,2079,2
P005,12/16/2012,-114.5571,40.96413,1,1178.424177,1.64926,1.76056,2466,26,2079,2
P005,12/17/2012,-114.555,40.96364,1,1360.76201,1.95116,1.30871,2423,20,2079,2
