ID,Sex,Used,JulianDay,Easting,Northing,elevation,shrub,pfg,afg,tree
377,F,0,151,607905.7138,5229791.878,712,1,74,4,1
377,F,0,152,603641.1049,5234180.725,690,6,49,8,6
377,F,0,153,641218.3355,5265979.933,742,8,22,4,8
377,F,0,154,605472.3037,5227695.701,726,1,88,2,1
377,F,0,155,636159.3197,5266881.071,658,6,63,6,6
377,F,0,156,605927.9427,5226340.602,661,2,40,6,2
377,F,0,157,605537.0671,5242193.204,686,31,20,6,31
377,F,0,158,620073.237,5259239.728,686,23,40,5,23
377,F,0,159,606925.7972,5239561.9,765,1,65,2,1
377,F,0,160,614024.2441,5231128.904,724,15,62,3,15
377,F,0,161,602819.0705,5237456.919,664,13,60,6,13
377,F,0,162,610345.3905,5253993.693,672,18,55,2,18
377,F,0,163,613071.5182,5266580.091,652,0,36,2,0
377,F,0,164,614531.331,5268142.906,728,0,35,2,0
377,F,0,165,607593.7818,5246602.102,695,1,77,1,1
377,F,0,166,607268.5705,5245368.178,682,4,12,6,4
377,F,0,167,613546.2694,5235423.664,679,3,52,11,3
377,F,0,168,611287.375,5246627.39,735,16,21,4,16
377,F,0,169,610920.4657,5264616.011,653,0,79,2,0
377,F,0,170,614238.1337,5234239.628,720,17,29,5,17
377,F,0,171,607182.5561,5249300.087,680,0,29,5,0
377,F,0,172,602980.4009,5243039.236,672,13,43,8,13
377,F,0,173,605104.2869,5234766.369,649,12,68,16,12
377,F,0,174,612641.7244,5257755.414,772,0,93,2,0
377,F,0,175,609131.9248,5264065.058,615,43,35,3,43
377,F,0,176,609642.6933,5252189.474,703,5,21,5,5
377,F,0,177,613868.5003,5261136.973,674,10,24,8,10
377,F,0,178,604492.1435,5228936.379,648,2,83,3,2
377,F,0,179,608389.9959,5268026.216,654,2,80,0,2
377,F,0,180,611299.2013,5238720.641,779,1,88,2,1
377,F,0,181,610414.8544,5248781.335,700,1,75,1,1
378,F,1,91,634253.6554,5269864.373,732,0,31,1,0
378,F,1,92,633220.2383,5270302.136,749,0,27,1,0
378,F,1,93,633350.8632,5270249.524,740,0,18,0,0
378,F,1,96,633029.0503,5270139.884,702,0,30,0,0
378,F,1,97,633705.1159,5269895.146,738,2,15,0,2
378,F,1,98,633517.0457,5269859.707,683,0,14,2,0
378,F,1,102,633055.7533,5270123.814,699,0,25,0,0
378,F,1,103,633864.1698,5269883.225,730,1,39,0,1
378,F,1,104,634145.5767,5269917.483,753,0,35,0,0
378,F,1,105,634080.645,5269730.302,710,0,36,0,0
378,F,1,106,634064.3498,5269850.014,740,0,39,0,0
378,F,1,107,632937.0971,5270014.368,642,0,53,0,0
378,F,1,109,633726.0576,5269802.225,707,0,33,3,0
378,F,1,110,633149.4766,5270270.5,738,0,15,0,0
378,F,1,111,633043.1879,5270146.878,702,0,21,0,0
378,F,1,112,633629.0118,5269636.552,648,12,37,4,12
378,F,1,113,633057.1706,5269962.62,640,4,52,7,4
378,F,1,114,632957.1717,5270157.149,700,0,40,0,0
378,F,1,115,633178.5719,5270116.608,687,1,20,7,1
378,F,1,116,632903.3325,5270109.222,664,2,75,3,2
378,F,1,119,633618.1499,5269880.923,727,0,40,0,0
378,F,1,120,633939.7651,5269737.075,672,0,41,0,0
378,F,1,121,633547.0905,5269829.261,668,0,43,3,0
378,F,1,122,633224.9716,5270226.634,699,0,22,1,0
378,F,1,124,633187.123,5270203.532,694,0,22,1,0
378,F,1,125,633197.5925,5270239.352,703,0,18,1,0
378,F,1,126,633989.928,5269813.836,706,1,23,5,1
378,F,1,127,633989.877,5269816.059,706,1,23,5,1
378,F,1,128,633989.0228,5269820.487,706,1,23,5,1
378,F,1,129,633980.928,5269812.518,706,1,23,5,1
378,F,1,130,633152.5695,5270233.877,721,0,29,1,0
378,F,1,131,633227.3964,5270252.263,705,0,20,0,0
378,F,1,132,633186.8186,5270216.868,694,0,22,0,0
378,F,1,133,633183.8611,5270214.577,694,0,22,0,0
378,F,1,134,634066.5194,5269755.551,718,0,42,1,0
378,F,1,136,633989.2779,5269809.374,706,1,23,5,1
378,F,1,137,633153.3302,5270200.537,696,0,29,0,0
378,F,1,144,629550.699,5268635.101,685,0,27,0,0
378,F,1,145,628520.9922,5268707.967,753,0,64,3,0
378,F,1,146,628381.274,5268490.303,745,0,16,1,0
378,F,1,147,628940.2867,5268738.337,751,0,35,0,0
378,F,1,148,628573.8652,5268596.832,723,0,31,7,0
378,F,1,149,628655.0686,5268566.377,694,0,21,3,0
378,F,1,150,628159.0576,5267812.744,737,0,29,0,0
378,F,1,151,628876.6801,5268653.542,718,0,16,1,0
378,F,1,152,630869.3047,5268334.276,719,0,14,2,0
378,F,1,153,630817.6549,5268388.713,747,0,14,1,0
378,F,1,154,630631.9541,5268480.178,725,1,23,6,1
378,F,1,155,630335.167,5268962.774,730,0,36,3,0
378,F,1,156,630437.2939,5269074.019,745,0,31,0,0
378,F,1,157,630625.398,5269210.539,747,0,18,1,0
378,F,1,158,628976.1425,5268682.423,731,0,31,3,0
378,F,1,159,628676.2127,5268529.039,716,0,19,2,0
378,F,1,160,629173.2012,5268722.359,734,0,31,0,0
378,F,1,161,629039.9739,5268552.632,680,0,19,1,0
378,F,1,162,628929.9845,5268693.634,738,0,24,0,0
378,F,1,163,631080.3195,5268691.477,760,1,91,1,1
378,F,1,164,630858.3206,5268656.476,733,0,19,0,0
378,F,1,165,630853.6162,5268396.19,739,0,32,2,0
378,F,1,166,630912.8441,5268373.056,739,0,30,2,0
378,F,1,167,630344.6223,5269078.621,748,0,43,1,0
378,F,1,94,632973.1552,5270644.527,725,0,39,0,0
378,F,1,99,632783.4304,5270715.817,746,0,34,0,0
378,F,1,100,633353.3983,5270665.435,724,0,39,0,0
378,F,1,108,632748.8936,5270944.083,702,0,26,6,0
378,F,1,138,631985.4748,5271399.322,687,4,27,6,4
378,F,1,139,630568.4414,5271587.59,677,1,46,4,1
378,F,1,140,630763.4069,5270877.012,725,1,28,3,1
378,F,1,141,630754.6418,5270932.41,733,0,31,1,0
378,F,1,142,630518.6244,5271494.189,651,0,34,2,0
378,F,1,143,630612.3801,5271607.476,706,0,26,4,0
378,F,1,168,630810.7038,5271418.451,697,0,22,5,0
378,F,1,169,630759.9546,5271098.201,751,2,81,5,2
378,F,1,170,630584.3387,5271482.316,652,0,51,0,0
378,F,1,171,630621.737,5271659.944,729,0,30,0,0
378,F,1,172,630814.6138,5271613.119,712,0,38,0,0
378,F,1,173,630900.023,5270924.551,744,0,46,2,0
378,F,1,174,630885.9514,5270847.515,733,8,26,7,8
378,F,1,175,630859.3749,5271395.08,728,1,30,6,1
378,F,1,176,630879.84,5270885.182,736,4,28,6,4
378,F,1,177,630728.9053,5270972.973,736,1,34,4,1
378,F,1,178,630622.0161,5271681.076,742,0,32,0,0
378,F,1,179,630888.9843,5270846.471,739,8,26,7,8
378,F,1,180,630687.9774,5271490.197,677,1,62,9,1
378,F,1,181,630453.5204,5271815.18,676,4,58,6,4
378,F,0,91,622674.2952,5260271.845,723,52,22,8,52
378,F,0,92,615660.876,5267817.48,679,0,30,1,0
378,F,0,93,618182.8606,5257839.812,774,4,71,3,4
378,F,0,96,610248.6438,5264293.783,669,0,39,1,0
378,F,0,97,606845.9154,5228779.45,670,3,68,4,3
378,F,0,98,643218.5844,5264154.137,759,0,94,0,0
378,F,0,102,624185.9047,5260358.296,682,3,71,10,3
378,F,0,103,610317.0829,5267037.696,628,5,52,3,5
378,F,0,104,610614.3236,5235489.764,729,0,34,0,0
378,F,0,105,609718.3006,5265875.682,642,0,78,3,0
378,F,0,106,609798.6948,5265276.354,612,6,64,4,6
378,F,0,107,611881.6212,5248012,725,0,67,0,0
378,F,0,109,601855.9507,5249554.031,728,0,33,0,0
378,F,0,110,631873.3031,5266983.94,713,14,17,4,14
378,F,0,111,614189.7377,5255892.003,755,15,50,4,15
378,F,0,112,638514.866,5261742.657,775,0,81,1,0
378,F,0,113,609258.4774,5264764.377,615,4,72,4,4
378,F,0,114,616764.3633,5249575.112,695,5,60,4,5
378,F,0,115,644891.4306,5266832.488,628,7,13,2,7
378,F,0,116,603590.6626,5255719.007,647,1,77,5,1
378,F,0,119,603211.9394,5239286.69,643,0,81,0,0
378,F,0,120,649000.318,5268051.861,709,0,85,5,0
378,F,0,121,602606.3202,5252847.224,627,4,63,7,4
378,F,0,122,611500.7567,5237888.543,720,8,24,2,8
378,F,0,124,614056.9741,5243235.95,693,3,60,5,3
378,F,0,125,611386.9655,5264210.161,707,8,49,1,8
378,F,0,126,609597.7986,5229905.319,734,13,53,4,13
378,F,0,127,603253.3255,5239582.507,641,0,71,2,0
378,F,0,128,603762.5472,5249776.663,658,5,68,6,5
378,F,0,129,628336.0575,5264952.623,760,2,76,1,2
378,F,0,130,644220.2324,5265172.388,677,0,69,1,0
378,F,0,131,616354.13,5248149.011,716,0,65,4,0
378,F,0,132,627056.2723,5263902.374,719,3,72,11,3
378,F,0,133,610493.0228,5264866.466,623,2,74,2,2
378,F,0,134,627860.2872,5264314.666,733,7,65,17,7
378,F,0,136,616670.3919,5267012.902,657,40,39,1,40
378,F,0,137,632540.0051,5265537.92,772,4,76,4,4
378,F,0,144,611237.5114,5224263.483,749,0,20,2,0
378,F,0,145,607741.0519,5218368.5,750,24,39,4,24
378,F,0,146,607041.2437,5236294.534,728,1,83,4,1
378,F,0,147,608398.753,5240896.795,769,0,88,3,0
378,F,0,148,606157.6277,5223003.341,700,5,66,0,5
378,F,0,149,612898.0404,5229459.444,731,38,41,2,38
378,F,0,150,615549.4482,5237553.875,711,2,79,4,2
378,F,0,151,615729.3841,5240145.985,681,1,80,1,1
378,F,0,152,602791.486,5236745.155,690,3,58,10,3
378,F,0,153,617755.0147,5255973.872,791,0,87,0,0
378,F,0,154,613064.9377,5262435.938,708,1,18,1,1
378,F,0,155,608894.6885,5253889.559,657,1,72,2,1
378,F,0,156,603830.9827,5258215.674,639,8,54,5,8
378,F,0,157,612668.704,5225990.507,726,3,55,5,3
378,F,0,158,621370.8186,5265850.737,710,19,13,8,19
378,F,0,159,605998.1534,5258757.277,741,0,51,1,0
378,F,0,160,618045.166,5262904.404,622,1,48,4,1
378,F,0,161,640960.1847,5262349.733,724,7,59,4,7
378,F,0,162,604020.8671,5236670.734,745,0,81,3,0
378,F,0,163,609589.8208,5231464.541,714,1,25,0,1
378,F,0,164,603979.4587,5230230.444,653,2,61,1,2
378,F,0,165,651271.6534,5266607.104,696,0,76,0,0
378,F,0,166,604840.1673,5227578.316,705,15,61,4,15
378,F,0,167,610687.149,5246913.787,752,0,45,4,0
378,F,0,94,616759.8159,5261611.805,728,0,35,0,0
378,F,0,99,603625.8338,5235465.115,720,1,78,13,1
378,F,0,100,602686.372,5246948.542,770,1,88,2,1
378,F,0,108,610464.0462,5246831.896,720,18,51,5,18
378,F,0,138,611375.4809,5222139.677,704,18,55,2,18
378,F,0,139,612649.4563,5267959.736,712,0,47,3,0
378,F,0,140,616363.946,5264951.731,604,6,51,2,6
378,F,0,141,607414.9954,5251314.304,682,0,87,2,0
378,F,0,142,613900.7289,5259415.476,729,12,26,3,12
378,F,0,143,604788.2387,5251675.202,657,2,61,10,2
378,F,0,168,638428.8257,5267434.326,712,0,34,0,0
378,F,0,169,610811.7859,5261793.005,753,38,27,3,38
378,F,0,170,632046.6902,5265723.338,761,3,11,3,3
378,F,0,171,610203.7835,5262890.855,692,6,12,2,6
378,F,0,172,613264.8242,5260453.447,732,0,33,3,0
378,F,0,173,604873.6363,5234746.404,646,3,61,11,3
378,F,0,174,612618.9261,5234375.569,739,2,26,6,2
378,F,0,175,606187.5282,5251760.77,689,3,70,5,3
378,F,0,176,602470.2723,5249027.726,645,3,73,6,3
378,F,0,177,618976.7478,5261422.182,708,24,17,3,24
378,F,0,178,607051.9699,5218448.469,747,0,30,3,0
378,F,0,179,634707.6711,5267958.394,783,1,88,2,1
378,F,0,180,616618.911,5267686.144,653,35,40,0,35
378,F,0,181,603136.159,5242023.478,640,1,84,11,1
379,M,1,92,633825.9399,5269942.391,737,0,41,0,0
379,M,1,93,633942.0204,5269933.935,715,0,44,0,0
379,M,1,94,633775.3941,5269882.301,718,0,31,0,0
379,M,1,95,633997.7412,5269899.633,714,4,30,6,4
379,M,1,96,634059.8506,5269816.554,720,0,34,0,0
379,M,1,97,634156.4356,5269968.881,771,0,86,2,0
379,M,1,98,634053.8081,5269817.527,720,0,34,0,0
379,M,1,99,633517.9293,5269919.771,723,0,40,0,0
379,M,1,100,633806.5246,5269903.029,723,0,26,4,0
379,M,1,101,633920.8849,5269871.183,693,0,32,0,0
379,M,1,104,634167.337,5269920.207,743,0,35,0,0
379,M,1,105,633417.5368,5269867.439,702,0,33,5,0
379,M,1,106,633227.2442,5270258.931,705,0,20,0,0
379,M,1,107,633256.914,5270211.797,715,0,22,3,0
379,M,1,111,632146.208,5267920.498,699,3,31,1,3
379,M,1,112,631167.7151,5266508.584,752,0,25,0,0
379,M,1,113,631478.5614,5266078.599,723,0,19,1,0
379,M,1,114,630464.4287,5266477.272,741,0,42,0,0
379,M,1,115,628821.8753,5267487.094,743,0,43,3,0
379,M,1,116,627988.2108,5267605.527,741,4,25,1,4
379,M,1,117,628222.257,5267814.131,705,0,40,1,0
379,M,1,118,628372.3018,5268110.959,744,0,31,0,0
379,M,1,119,628049.0803,5267919.294,754,0,41,0,0
379,M,1,108,633035.217,5270562.549,690,0,32,0,0
379,M,1,109,633218.8467,5270626.781,712,0,44,0,0
379,M,1,120,625684.2872,5270320.66,749,0,46,2,0
379,M,1,121,626368.1728,5270531.115,731,0,15,2,0
379,M,1,122,625283.0387,5271207.069,677,0,26,3,0
379,M,1,124,622784.668,5272033.413,671,0,20,0,0
379,M,1,125,622420.9639,5271945.716,712,0,28,1,0
379,M,1,127,622666.5507,5271927.528,686,0,25,0,0
379,M,1,128,622313.2169,5271667.723,737,0,43,0,0
379,M,1,129,622312.3486,5271673.264,737,0,43,0,0
379,M,1,131,622827.6239,5272136.606,669,3,14,1,3
379,M,1,132,623257.9576,5271739.865,687,3,36,0,3
379,M,1,134,623078.2083,5273627.299,637,0,23,1,0
379,M,1,135,623210.351,5273885.813,719,1,19,3,1
379,M,1,136,626034.6081,5273537.028,737,0,37,0,0
379,M,1,137,627461.4118,5273248.941,723,0,63,0,0
379,M,1,138,629162.628,5273244.128,656,3,31,7,3
379,M,1,139,629910.7847,5273790.008,644,0,42,0,0
379,M,1,140,630185.8716,5274267.586,714,0,12,3,0
379,M,1,141,629918.2922,5273756.819,635,0,23,0,0
379,M,1,142,630014.6299,5273887.945,659,0,26,2,0
379,M,1,143,629712.1185,5273559.871,609,0,75,0,0
379,M,1,144,630573.4329,5274018.296,640,0,23,0,0
379,M,1,145,630286.2871,5274316.529,720,0,51,1,0
379,M,1,146,630227.9897,5274300.772,719,0,39,1,0
379,M,1,147,630390.3922,5273696.198,626,11,65,3,11
379,M,1,148,629620.3531,5273831.354,671,0,27,0,0
379,M,1,150,630299.054,5273610.764,631,0,81,0,0
379,M,1,151,630019.9414,5273784.658,624,1,60,1,1
379,M,1,152,633188.9011,5273255.765,657,0,29,3,0
379,M,1,153,633383.9179,5273245.768,672,0,36,0,0
379,M,1,154,632097.427,5274128.242,767,1,86,0,1
379,M,0,92,607560.6815,5230238.682,691,5,68,6,5
379,M,0,93,613198.6652,5257103.37,764,0,89,1,0
379,M,0,94,610988.4742,5244958.631,753,0,49,2,0
379,M,0,95,602399.4152,5245545.205,634,3,85,5,3
379,M,0,96,604135.5197,5254866.161,674,12,62,5,12
379,M,0,97,633448.455,5265072.064,766,1,76,3,1
379,M,0,98,604888.1155,5225449.562,718,0,74,2,0
379,M,0,99,614874.6735,5267384.209,755,1,89,3,1
379,M,0,100,610053.5522,5237651.652,704,38,37,3,38
379,M,0,101,606151.9845,5256805.587,669,6,57,6,6
379,M,0,104,629125.0641,5263267.547,780,1,80,2,1
379,M,0,105,608948.7932,5240014.299,777,1,62,4,1
379,M,0,106,613417.0403,5242376.495,679,2,77,3,2
379,M,0,107,608602.2696,5255747.942,725,0,29,3,0
379,M,0,111,604826.9107,5261947.031,717,6,10,3,6
379,M,0,112,612833.2422,5259762.752,721,0,53,0,0
379,M,0,113,611164.5235,5262134.98,787,2,85,3,2
379,M,0,114,607420.1824,5221229.825,692,0,62,0,0
379,M,0,115,609742.3555,5261451.52,672,8,63,13,8
379,M,0,116,614277.3331,5242190.533,712,0,58,0,0
379,M,0,117,607426.6606,5217441.144,744,0,66,2,0
379,M,0,118,641891.3625,5262718.931,727,9,66,1,9
379,M,0,119,604494.6565,5229139.661,648,31,49,9,31
379,M,0,108,624487.9053,5259695.665,722,5,15,3,5
379,M,0,109,610220.5138,5266551.011,656,25,47,3,25
379,M,0,120,611256.7131,5244434.327,731,0,48,2,0
379,M,0,121,610658.4428,5259897.431,656,3,68,4,3
379,M,0,122,603539.4725,5233459.867,705,0,74,0,0
379,M,0,124,607258.7712,5228152.003,713,0,38,2,0
379,M,0,125,638988.7132,5264708.075,761,17,57,6,17
379,M,0,127,606449.9337,5253973.555,688,4,35,8,4
379,M,0,128,614398.8868,5265331.132,612,1,51,0,1
379,M,0,129,607017.9476,5223430.373,751,1,87,0,1
379,M,0,131,644032.3263,5264616.203,679,0,82,3,0
379,M,0,132,614124.1189,5230480.786,737,2,78,4,2
379,M,0,134,613268.2928,5247319.503,733,0,92,2,0
379,M,0,135,605841.5829,5248570.033,632,0,88,2,0
379,M,0,136,642696.9201,5263286.237,761,0,72,0,0
379,M,0,137,605696.6278,5251391.816,693,9,62,5,9
379,M,0,138,605786.862,5238535.755,696,2,44,5,2
379,M,0,139,611860.4726,5260300.299,699,12,39,6,12
379,M,0,140,611747.0361,5244711.655,694,37,38,4,37
379,M,0,141,607084.0635,5241436.206,724,0,76,5,0
379,M,0,142,627775.8856,5259781.09,702,23,41,6,23
379,M,0,143,629498.9201,5264919.362,786,0,84,3,0
379,M,0,144,610971.9332,5254708.376,709,24,46,4,24
379,M,0,145,610056.0821,5217909.684,694,10,68,3,10
379,M,0,146,605598.2844,5255940.573,634,1,77,2,1
379,M,0,147,605379.9559,5254998.33,637,0,77,3,0
379,M,0,148,615756.6707,5254825.244,759,0,32,0,0
379,M,0,150,617479.3758,5256637.728,770,8,60,6,8
379,M,0,151,609579.5112,5221188.622,702,0,77,2,0
379,M,0,152,609031.825,5237274.104,725,3,29,3,3
379,M,0,153,611371.0654,5252629.536,670,4,70,5,4
379,M,0,154,620680.6788,5261734.945,645,4,49,7,4
380,F,1,91,616073.5153,5260356.921,729,0,52,0,0
380,F,1,92,616043.8102,5260410.808,727,0,40,1,0
380,F,1,93,615622.6519,5260901.655,746,0,41,0,0
380,F,1,94,615452.5134,5261237.382,705,0,26,6,0
380,F,1,95,615442.8534,5261230.521,680,0,21,1,0
380,F,1,96,615419.9369,5261284.545,703,0,26,0,0
380,F,1,97,615474.7144,5261257.832,701,0,11,0,0
380,F,1,98,615195.6937,5261307.921,690,1,19,0,1
380,F,1,99,614616.9143,5261929.145,664,1,35,3,1
380,F,1,100,614817.0952,5261825.229,692,0,65,3,0
380,F,1,101,614502.3235,5262086.994,702,0,4,0,0
380,F,1,102,614527.1752,5262087.48,707,0,19,0,0
380,F,1,103,614555.8926,5262121.395,714,0,47,1,0
380,F,1,104,614101.1824,5262877.395,678,0,26,1,0
380,F,1,105,614834.9865,5261950.097,714,12,38,5,12
380,F,1,106,615859.0072,5261675.667,740,1,41,1,1
380,F,1,107,615852.009,5261686.646,740,0,39,0,0
380,F,1,108,616476.5109,5262561.774,701,1,21,0,1
380,F,1,109,616933.2073,5262778.786,675,0,25,0,0
380,F,1,110,616903.8544,5263983.361,659,3,49,1,3
380,F,1,111,616187.0384,5263974.633,684,0,35,1,0
380,F,1,112,616993.1359,5262795.549,666,0,39,0,0
380,F,1,113,617974.4476,5261948.071,697,0,17,0,0
380,F,1,114,616558.63,5261956.385,727,0,30,3,0
380,F,1,115,615501.1419,5261255.018,701,0,29,7,0
380,F,1,116,615181.077,5261323.198,690,1,19,0,1
380,F,1,117,615740.9514,5260749.458,726,0,54,2,0
380,F,1,118,615021.1652,5261983.771,740,0,34,0,0
380,F,1,119,615445.1584,5261342.854,738,0,14,1,0
380,F,1,120,616024.5275,5262409.375,681,2,18,4,2
380,F,1,121,616006.3922,5262450.151,685,0,28,6,0
380,F,1,122,616031.8191,5262459.549,698,1,32,6,1
380,F,1,123,616340.6556,5262536.836,698,0,14,0,0
380,F,1,124,616439.1703,5262583.266,723,0,32,0,0
380,F,1,125,616947.0921,5262800.188,664,0,22,0,0
380,F,1,126,617217.5869,5262872.308,679,0,22,0,0
380,F,1,127,616478.837,5262596.285,715,0,16,1,0
380,F,1,128,617225.2281,5262866.902,661,0,22,0,0
380,F,1,129,616495.9573,5262606.632,704,1,20,0,1
380,F,1,130,616390.4905,5262606.757,740,0,23,0,0
380,F,1,131,616506.9422,5262584.616,704,0,38,0,0
380,F,1,132,616345.1295,5262539.148,698,0,14,0,0
380,F,1,133,616505.7012,5262533.45,677,0,29,0,0
380,F,1,134,616445.5272,5262604.516,723,0,27,3,0
380,F,1,135,616506.9422,5262584.616,704,0,38,0,0
380,F,1,136,616460.5646,5262568.127,701,0,32,0,0
380,F,1,137,616509.7551,5262594.678,704,1,20,0,1
380,F,1,138,615474.1081,5261326.749,732,0,22,1,0
380,F,1,139,615505.9391,5261317.371,721,0,48,1,0
380,F,1,140,615471.2993,5261239.976,705,0,26,6,0
380,F,1,141,615349.5029,5261532.19,714,1,18,4,1
380,F,1,142,615404.2676,5261353.165,737,0,22,1,0
380,F,1,143,615484.2503,5261309.161,732,0,48,1,0
380,F,1,144,615424.4938,5261359.123,737,0,21,3,0
380,F,1,145,615417.0278,5261355.64,737,0,22,1,0
380,F,1,146,616470.1777,5262615.013,716,0,16,1,0
380,F,1,147,616506.0785,5262590.157,704,0,38,0,0
380,F,1,148,616434.2983,5262600.958,723,0,23,1,0
380,F,1,149,616463.5798,5262719.388,732,0,70,0,0
380,F,1,150,616422.1173,5262607.386,733,0,23,1,0
380,F,1,151,616510.6404,5262550.225,677,0,38,0,0
380,F,1,152,616466.6109,5262567.136,701,1,21,0,1
380,F,1,153,616349.9587,5262561.48,698,0,43,0,0
380,F,1,154,616479.7677,5262625.21,702,0,49,1,0
380,F,1,155,616475.6037,5262607.339,715,0,16,1,0
380,F,1,156,616429.8465,5262597.534,723,0,23,1,0
380,F,1,157,616486.2787,5262600.881,704,1,20,0,1
380,F,1,158,616331.4203,5262546.658,707,1,30,2,1
380,F,1,159,616439.1491,5262622.178,733,0,58,0,0
380,F,1,160,616494.3627,5262611.048,704,1,20,0,1
380,F,1,161,616481.5614,5262610.793,704,0,16,1,0
380,F,1,163,616470.1777,5262615.013,716,0,16,1,0
380,F,1,164,616497.5513,5262564.417,693,0,38,0,0
380,F,1,165,616385.7279,5262581.091,717,1,17,0,1
380,F,1,166,615482.6124,5261315.799,732,0,48,1,0
380,F,1,167,614681.5753,5262012.682,708,0,15,0,0
380,F,1,168,615450.158,5261853.25,723,0,34,0,0
380,F,1,169,615351.7548,5261800.169,700,0,30,1,0
380,F,1,170,615490.1533,5261811.793,696,0,50,0,0
380,F,1,171,615386.1653,5261850.876,738,0,32,0,0
380,F,1,172,616490.597,5262573.173,693,0,38,0,0
380,F,1,173,616534.6275,5262669.662,684,3,43,1,3
380,F,1,174,616457.2649,5262582.515,715,0,32,0,0
380,F,1,175,616425.2621,5262600.778,723,0,23,1,0
380,F,1,176,616465.9914,5262598.253,715,0,16,1,0
380,F,1,177,616339.7494,5262582.4,709,0,43,0,0
380,F,1,178,616449.2693,5262567.903,705,0,32,0,0
380,F,1,179,616333.0557,5262464.42,685,14,12,1,14
380,F,1,180,616048.191,5262507.68,730,0,40,2,0
380,F,1,181,616477.6213,5262733.009,719,0,70,0,0
380,F,0,91,641768.9155,5265630.262,672,32,59,6,32
380,F,0,92,614060.1544,5253638.789,676,1,75,1,1
380,F,0,93,603690.6215,5242813.498,729,0,88,2,0
380,F,0,94,602864.661,5242685.739,701,0,40,4,0
380,F,0,95,613350.3603,5241718.184,674,1,80,0,1
380,F,0,96,604785.1202,5260768.494,737,11,46,3,11
380,F,0,97,612468.6674,5230952.919,753,5,41,5,5
380,F,0,98,611303.0773,5232590.132,736,1,82,5,1
380,F,0,99,614041.8962,5267873.345,769,0,90,1,0
380,F,0,100,620771.4948,5266966.167,634,3,68,3,3
380,F,0,101,611477.2815,5224982.068,703,6,69,5,6
380,F,0,102,611330.3935,5238565.976,776,1,59,3,1
380,F,0,103,618959.4132,5259480.421,715,0,26,9,0
380,F,0,104,630324.9002,5259891.05,777,0,89,1,0
380,F,0,105,603365.8354,5238046.651,657,11,62,7,11
380,F,0,106,610711.0072,5216612.242,733,0,51,2,0
380,F,0,107,612770.4324,5228475.968,790,4,29,4,4
380,F,0,108,622768.6276,5259700.891,712,7,49,14,7
380,F,0,109,609128.4348,5225644.099,724,7,50,5,7
380,F,0,110,610283.4838,5256059.219,730,40,42,9,40
380,F,0,111,605238.3028,5264409.731,620,6,84,2,6
380,F,0,112,606009.4214,5221148.534,732,0,43,1,0
380,F,0,113,610178.8737,5218640.319,750,0,82,5,0
380,F,0,114,614336.0728,5266681.1,696,0,38,2,0
380,F,0,115,612929.1418,5254444.143,731,2,70,2,2
380,F,0,116,607971.367,5231220.67,730,0,80,7,0
380,F,0,117,617857.1591,5257266.221,793,1,79,5,1
380,F,0,118,602940.8238,5248333.99,706,0,60,1,0
380,F,0,119,617745.2326,5256204.144,766,13,57,5,13
380,F,0,120,614473.3731,5244730.066,708,1,66,2,1
380,F,0,121,622423.0029,5259684.14,675,5,48,6,5
380,F,0,122,609236.2697,5237562.469,694,8,13,2,8
380,F,0,123,610434.362,5266801.082,633,1,51,0,1
380,F,0,124,608300.1628,5218473.777,670,0,22,2,0
380,F,0,125,648285.768,5267820.722,753,0,7,0,0
380,F,0,126,645310.3409,5263908.199,621,0,36,4,0
380,F,0,127,623705.8894,5263911.049,787,0,78,0,0
380,F,0,128,616577.1644,5255275.638,791,2,63,0,2
380,F,0,129,612178.3796,5260335.739,770,2,80,2,2
380,F,0,130,644950.3477,5266911.478,623,0,37,1,0
380,F,0,131,612646.0029,5257208.405,734,6,19,2,6
380,F,0,132,605322.366,5237093.519,653,1,81,0,1
380,F,0,133,608993.7322,5252218.835,692,5,9,4,5
380,F,0,134,603232.3676,5257535.369,622,1,90,2,1
380,F,0,135,610246.511,5259805.283,659,4,72,2,4
380,F,0,136,602317.3546,5241662.317,637,3,81,6,3
380,F,0,137,633605.3435,5261367.407,795,1,77,2,1
380,F,0,138,637903.5581,5263920.025,706,4,74,4,4
380,F,0,139,641704.2887,5267251.75,625,3,53,8,3
380,F,0,140,608298.1813,5231591.933,735,0,58,0,0
380,F,0,141,628338.4739,5267734.47,665,6,23,12,6
380,F,0,142,608857.3749,5248726.698,700,15,11,5,15
380,F,0,143,604343.485,5236661.111,719,6,63,10,6
380,F,0,144,621431.7507,5262515.715,685,5,26,9,5
380,F,0,145,618266.3506,5263554.841,634,13,23,5,13
380,F,0,146,625082.6784,5263578.035,778,1,90,1,1
380,F,0,147,614278.2058,5240633.476,683,1,62,6,1
380,F,0,148,614219.8028,5263606.159,712,2,64,1,2
380,F,0,149,615069.0138,5233795.199,726,15,13,1,15
380,F,0,150,643971.6874,5263657.993,712,13,43,9,13
380,F,0,151,604040.3176,5241310.793,638,13,31,14,13
380,F,0,152,603901.381,5230513.752,648,8,75,4,8
380,F,0,153,619221.6175,5261292.986,707,35,13,4,35
380,F,0,154,606769.6414,5239615.435,752,0,52,0,0
380,F,0,155,645339.8301,5266397.942,638,3,51,8,3
380,F,0,156,646528.8242,5266312.631,682,10,38,10,10
