Created Date,Name,Species,Primary Breed,Sex,Age (Months),Age Group,Primary Color,Days in Custody,Days on Site,Current Weight,Attributes
03/02/2020,Joy,Cat,Domestic Shorthair,Female,26,Young adult (1-5 years),White,2,2,,
03/02/2020,Joy,Cat,Domestic Shorthair,Female,26,Young adult (1-5 years),White,1,1,,
02/01/2020,Sammy,Dog,"Terrier, Jack Russell",Female,28,Adult Dog (5 months-8 years),White,1,1,,
02/01/2020,Sammy,Dog,"Terrier, Jack Russell",Female,28,Adult Dog (5 months-8 years),White,1,1,,
02/01/2020,Sammy,Dog,"Terrier, Jack Russell",Female,28,Adult Dog (5 months-8 years),White,1,1,,
04/09/2021,Flower,"Rabbit, Domestic",Other,Female,22,Adult (1+ years),Black,8,8,4.71 lbs,
02/20/2020,Tiebelda,Dog,"Pinscher, Doberman",Female,85,Adult Dog (5 months-8 years),Red/Mahogany,1,1,,
01/30/2020,Jazzy,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),Black,47,47,,
01/30/2020,Jazzy,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),Black,1,1,,
01/30/2020,Jazzy,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),Black,1,1,,
01/30/2020,Jazzy,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),Black,1,1,,
06/19/2020,Jules,Dog,"Dachshund, Miniature Smooth Haired",Female,73,Adult Dog (5 months-8 years),White,3,3,12.14 lbs,
06/19/2020,Jules,Dog,"Dachshund, Miniature Smooth Haired",Female,73,Adult Dog (5 months-8 years),White,1,1,12.14 lbs,
06/19/2020,Jules,Dog,"Dachshund, Miniature Smooth Haired",Female,73,Adult Dog (5 months-8 years),White,1,1,12.14 lbs,
05/05/2020,Spot,Cat,Domestic Medium Hair,Male,193,Senior (10+years),Black,14,14,13 lbs,
05/05/2020,Spot,Cat,Domestic Medium Hair,Male,193,Senior (10+years),Black,9,9,13 lbs,
10/01/2019,Miss Tyrius,Ferret,Ferret,Female,22,Adult (1+ years),,3,3,,
10/01/2019,Tao,Cat,Domestic Medium Hair,Male,29,Young adult (1-5 years),,3,3,,
10/01/2019,Tai Tai,Cat,Domestic Medium Hair,Female,29,Young adult (1-5 years),,5,5,,
10/01/2019,Chango,Cat,Domestic Shorthair,Male,42,Young adult (1-5 years),,5,5,,
10/01/2019,Lucy,Cat,Domestic Shorthair,Female,25,Unweaned (0-6 weeks),,5,5,,
10/01/2019,Tiananmen,Cat,Domestic Medium Hair,Male,29,Young adult (1-5 years),,6,6,,
10/01/2019,Sean,Cat,Domestic Shorthair,Male,42,Young adult (1-5 years),,10,10,,
10/01/2019,Feral Cameo,Cat,Domestic Medium Hair,Female,60,Adult Cat (5-10 years),,24,24,,
10/01/2019,Feral Cameo,Cat,Domestic Medium Hair,Female,60,Adult Cat (5-10 years),,4,4,,
10/01/2019,Fred,Cat,Domestic Shorthair,Male,25,Unweaned (0-6 weeks),,36,36,,
10/01/2019,Ethel,Cat,Domestic Shorthair,Female,25,Unweaned (0-6 weeks),,36,36,,
10/01/2019,Zula,Cat,Domestic Longhair,Female,26,Young adult (1-5 years),,42,42,,
10/01/2019,Imran,Cat,Domestic Medium Hair,Female,27,Young adult (1-5 years),,42,42,,
10/01/2019,Sparky,Cat,Domestic Medium Hair,Male,27,Young adult (1-5 years),,68,68,,
10/01/2019,Abbie,Cat,Domestic Shorthair,Female,30,Young adult (1-5 years),,1,1,,
10/01/2019,Baby,Cat,Domestic Shorthair,Female,30,Young adult (1-5 years),,1,1,,
10/01/2019,Mrs Fluffy,Cat,Domestic Longhair,Female,30,Young adult (1-5 years),,1,1,,
10/01/2019,Tuna,Cat,Domestic Medium Hair,Male,27,Young adult (1-5 years),,1,1,,
10/01/2019,Roulette,Cat,Domestic Medium Hair,Male,27,Young adult (1-5 years),,1,1,,
10/01/2019,Pandan,Dog,Maltese,Female,73,Adult Dog (5 months-8 years),,1,1,,
10/01/2019,Sunbear,Cat,Domestic Shorthair,Female,28,Young adult (1-5 years),,1,1,,
10/01/2019,Tank,Cat,Domestic Shorthair,Male,28,Young adult (1-5 years),,1,1,,
10/01/2019,Cat,Cat,Domestic Longhair,Male,84,Adult Cat (5-10 years),,1,1,,
10/01/2019,Kitten,Cat,Domestic Longhair,Female,43,Young adult (1-5 years),,1,1,,
10/01/2019,Cooper,Dog,"Shepherd, Australian",Male,31,Adult Dog (5 months-8 years),,1,1,,
10/01/2019,Hondo,Cat,Domestic Medium Hair,Male,29,Young adult (1-5 years),,1,1,,
10/01/2019,Blaze,Cat,Domestic Shorthair,Male,39,Young adult (1-5 years),,1,1,,
10/01/2019,Haven,Cat,Domestic Shorthair,Male,103,Adult Cat (5-10 years),,1,1,,
10/01/2019,Teddy,Dog,Shih Tzu,Male,86,Adult Dog (5 months-8 years),,1,1,,
10/01/2019,Cinnamon,Dog,"Shepherd, German",Female,194,Senior (8+years),,21,21,,
10/01/2019,Romeo,Cat,Domestic Shorthair,Male,72,Adult Cat (5-10 years),,3,3,,
10/01/2019,Romeo,Cat,Domestic Shorthair,Male,72,Adult Cat (5-10 years),,11,11,,
10/01/2019,LeaLoo,Dog,"Terrier, Yorkshire, Yorkie",Female,170,Senior (8+years),,7,7,,
10/01/2019,Bella,Dog,"Retriever, Labrador",Female,30,Adult Dog (5 months-8 years),,1,1,,
10/01/2019,Eve,Cat,Domestic Shorthair,Female,123,Senior (10+years),,10,10,,
10/01/2019,Haun Solo,Dog,"Chihuahua, Short Coat",Male,133,Senior (8+years),,1,1,,
10/01/2019,Penny,Dog,"Poodle, Toy",Female,83,Adult Dog (5 months-8 years),,1,1,,
10/01/2019,Tater Tot,Dog,"Chihuahua, Short Coat",Male,79,Adult Dog (5 months-8 years),,1,1,,
10/01/2019,Jake,Dog,"Chihuahua, Short Coat",Male,79,Adult Dog (5 months-8 years),,1,1,,
10/01/2019,Wiley,Dog,Shepherd,Female,84,Adult Dog (5 months-8 years),,3,3,,
10/01/2019,Rummy,Dog,"Pinscher, Miniature",Male,72,Adult Dog (5 months-8 years),,4,4,,
10/01/2019,Renly - Pongo,Dog,Retriever,Male,27,Adult Dog (5 months-8 years),,4,4,,
10/01/2019,Renly - Pongo,Dog,Retriever,Male,27,Adult Dog (5 months-8 years),,1,1,,
10/01/2019,Renly - Pongo,Dog,Retriever,Male,27,Adult Dog (5 months-8 years),,1,1,,
10/01/2019,Rover,Dog,Pug,Male,108,Senior (8+years),,4,4,,
10/01/2019,Polly,Dog,Terrier,Female,96,Senior (8+years),,5,5,,
10/01/2019,Nelly,Dog,Terrier,Male,96,Senior (8+years),,5,5,,
10/01/2019,Jack,Dog,"Husky, Siberian",Male,29,Adult Dog (5 months-8 years),,1,1,,
10/01/2019,Luna,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,1,1,,
10/01/2019,Luna,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,1,1,,
10/01/2019,Lion,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,1,1,,
10/01/2019,Lion,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,1,1,,
10/01/2019,Feral 1,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,2,2,,
10/01/2019,Feral 2,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,2,2,,
10/01/2019,Feral 3,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,2,2,,
10/01/2019,Feral 1,Cat,Domestic Longhair,Unknown,84,Adult Cat (5-10 years),,2,2,,
10/01/2019,Feral 2,Cat,Domestic Longhair,Unknown,84,Adult Cat (5-10 years),,2,2,,
10/01/2019,Feral 1,Cat,Domestic Shorthair,Unknown,25,Young adult (1-5 years),,2,2,,
10/01/2019,Feral 2,Cat,Domestic Longhair,Unknown,84,Adult Cat (5-10 years),,2,2,,
10/01/2019,Feral 3,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,2,2,,
10/01/2019,Feral 4,Cat,Domestic Medium Hair,Unknown,25,Young adult (1-5 years),,2,2,,
10/01/2019,Feral 5,Cat,Domestic Longhair,Unknown,84,Adult Cat (5-10 years),,2,2,,
10/02/2019,Tullgren,Cat,Domestic Longhair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Argonn 10/2 1,Cat,Domestic Longhair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Argonn 10/2 2,Cat,Domestic Longhair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Argonn 10/2 3,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Argonn 10/2 4,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Argonn 10/2 5,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Carmazzi 10/2 1,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Cross 10/2,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Cross 10/02 2,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Cross 10/02 3,Cat,Domestic Longhair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Cross 10/02 4,Cat,Domestic Longhair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Cross 10/02,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Watts 10/02`,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Cook 10/02,Cat,Domestic Longhair,Unknown,84,Adult Cat (5-10 years),,1,1,,
10/02/2019,Ryan 10/01,Cat,Domestic Shorthair,Unknown,87,Adult Cat (5-10 years),,1,1,,
10/02/2019,Beck 10/02,Cat,Domestic Longhair,Unknown,142,Senior (10+years),,1,1,,
10/02/2019,Satowski 10/02,Cat,Domestic Shorthair,Unknown,25,Young adult (1-5 years),,1,1,,
10/02/2019,Bulgaria,Cat,Domestic Shorthair,Female,28,Young adult (1-5 years),,2,2,,
10/02/2019,Pumpkinhead,Cat,Domestic Longhair,Male,27,Young adult (1-5 years),,4,4,,
10/02/2019,Koume,Cat,Domestic Shorthair,Female,27,Young adult (1-5 years),,10,10,,
10/02/2019,Koume,Cat,Domestic Shorthair,Female,27,Young adult (1-5 years),,1,1,,
10/02/2019,Koume,Cat,Domestic Shorthair,Female,27,Young adult (1-5 years),,1,1,,
10/02/2019,Scarecrow,Cat,Domestic Longhair,Male,27,Young adult (1-5 years),,10,10,,
10/02/2019,Scarecrow,Cat,Domestic Longhair,Male,27,Young adult (1-5 years),,1,1,,
10/02/2019,Scarecrow,Cat,Domestic Longhair,Male,27,Young adult (1-5 years),,1,1,,
10/02/2019,Ukraine,Cat,Domestic Shorthair,Female,108,Adult Cat (5-10 years),,23,23,,
10/02/2019,Ukraine,Cat,Domestic Shorthair,Female,108,Adult Cat (5-10 years),,30,30,,
10/02/2019,Kiev,Cat,Domestic Shorthair,Female,26,Young adult (1-5 years),,30,30,,
10/02/2019,Lucy,Dog,Terrier,Female,61,Adult Dog (5 months-8 years),Cream,4,4,16.76 lbs,"D2D Required,Dental Disease - Moderate,Kids under 15 meet first,No kids under 10"
10/02/2019,Lucy,Dog,Terrier,Female,61,Adult Dog (5 months-8 years),Cream,1,1,16.76 lbs,"D2D Required,Dental Disease - Moderate,Kids under 15 meet first,No kids under 10"
10/02/2019,Lucy,Dog,Terrier,Female,61,Adult Dog (5 months-8 years),Cream,4,4,16.76 lbs,"D2D Required,Dental Disease - Moderate,Kids under 15 meet first,No kids under 10"
10/02/2019,Lucy,Dog,Terrier,Female,61,Adult Dog (5 months-8 years),Cream,3,3,16.76 lbs,"D2D Required,Dental Disease - Moderate,Kids under 15 meet first,No kids under 10"
10/02/2019,Belladonna,Dog,"Terrier, American Pit Bull",Female,36,Adult Dog (5 months-8 years),,4,4,,
10/02/2019,Mari,Dog,"Terrier, Jack Russell",Female,156,Senior (8+years),,5,5,,
10/02/2019,Biscuit,Dog,Beagle,Female,180,Senior (8+years),,70,70,,
10/02/2019,Silver,Dog,"Collie, Smooth",Male,60,Adult Dog (5 months-8 years),,13,13,,
10/02/2019,Pumpkin,Cat,Domestic Shorthair,Male,27,Young adult (1-5 years),,5,5,,
10/02/2019,Pumpkin,Cat,Domestic Shorthair,Male,27,Young adult (1-5 years),,1,1,,
10/02/2019,Rebecca,Cat,Domestic Shorthair,Female,30,Young adult (1-5 years),,10,10,,
10/02/2019,Toaster Strudle,Cat,Domestic Shorthair,Female,30,Young adult (1-5 years),,10,10,,
10/02/2019,Noise Maker,Cat,Domestic Shorthair,Male,29,Juvenile (5 months-1 years),,10,10,,
10/02/2019,Highbridge,Cat,Domestic Shorthair,Male,24,Kitten (6 weeks-5 months),,51,51,,
10/03/2019,Harley,Dog,"Chihuahua, Short Coat",Male,37,Adult Dog (5 months-8 years),,1,1,,
10/03/2019,Bellatrix,Cat,Burmese,Female,28,Young adult (1-5 years),,1,1,,
10/03/2019,Mocha,Dog,Shih Tzu,Female,31,Adult Dog (5 months-8 years),,1,1,,
10/03/2019,Star,Cat,Domestic Medium Hair,Female,37,Young adult (1-5 years),,1,1,,
10/03/2019,Callie,Cat,Domestic Shorthair,Female,30,Young adult (1-5 years),,1,1,,
10/03/2019,Nina,Dog,Shih Tzu,Female,73,Adult Dog (5 months-8 years),,1,1,,
10/03/2019,Lily,Dog,Shih Tzu,Female,73,Adult Dog (5 months-8 years),,1,1,,
10/03/2019,Munch,Cat,Russian Blue,Male,27,Young adult (1-5 years),,1,1,,
10/03/2019,Chewy,Cat,Russian Blue,Male,27,Young adult (1-5 years),,1,1,,
10/03/2019,Murphy,Cat,Domestic Shorthair,Male,26,Young adult (1-5 years),,1,1,,
10/03/2019,Galileo,Cat,Russian Blue,Male,26,Young adult (1-5 years),,1,1,,
10/03/2019,Figaro,Cat,Domestic Longhair,Male,26,Young adult (1-5 years),,1,1,,
10/03/2019,Oogie,Cat,Domestic Shorthair,Male,26,Young adult (1-5 years),,1,1,,
10/03/2019,Cosmo,Cat,Domestic Shorthair,Male,27,Young adult (1-5 years),Orange,3,3,,
10/03/2019,Cosmo,Cat,Domestic Shorthair,Male,27,Young adult (1-5 years),Orange,1,1,,
10/03/2019,Cosmo,Cat,Domestic Shorthair,Male,27,Young adult (1-5 years),Orange,2,2,,
10/03/2019,Cosmo,Cat,Domestic Shorthair,Male,27,Young adult (1-5 years),Orange,1,1,,
10/03/2019,Blotter,Cat,Domestic Shorthair,Female,27,Young adult (1-5 years),,3,3,,
10/03/2019,Savoy,Cat,Domestic Shorthair,Female,30,Young adult (1-5 years),,4,4,,
10/03/2019,Duffy,Cat,Domestic Shorthair,Female,27,Young adult (1-5 years),,5,5,,
10/03/2019,Inky,Cat,Domestic Shorthair,Female,26,Young adult (1-5 years),,9,9,,
10/03/2019,Jumper,Cat,Domestic Shorthair,Male,29,Young adult (1-5 years),,9,9,,
10/03/2019,Han Han,Cat,Domestic Shorthair,Male,27,Young adult (1-5 years),,9,9,,
10/03/2019,Han Han,Cat,Domestic Shorthair,Male,27,Young adult (1-5 years),,1,1,,
10/03/2019,Han Han,Cat,Domestic Shorthair,Male,27,Young adult (1-5 years),,1,1,,
10/03/2019,Cimmerian,Cat,Domestic Shorthair,Male,28,Young adult (1-5 years),,9,9,,
10/03/2019,Guinness,Cat,Domestic Shorthair,Male,27,Young adult (1-5 years),,9,9,,
10/03/2019,Korky,Cat,Domestic Shorthair,Male,48,Young adult (1-5 years),,10,10,,
10/03/2019,Jellicle,Cat,Domestic Medium Hair,Male,72,Adult Cat (5-10 years),,11,11,,
10/03/2019,Humbug,Cat,Domestic Shorthair,Male,72,Adult Cat (5-10 years),,11,11,,
10/03/2019,Max,Cat,Domestic Shorthair,Male,72,Adult Cat (5-10 years),,17,17,,
10/03/2019,Max,Cat,Domestic Shorthair,Male,72,Adult Cat (5-10 years),,1,1,,
10/03/2019,Max,Cat,Domestic Shorthair,Male,72,Adult Cat (5-10 years),,1,1,,
10/03/2019,Twizzler,Cat,Domestic Shorthair,Male,36,Young adult (1-5 years),,20,20,,
10/03/2019,Pie,Cat,Domestic Shorthair,Male,60,Adult Cat (5-10 years),,36,36,,
10/03/2019,London,Cat,Domestic Longhair,Male,48,Young adult (1-5 years),Orange,37,37,8.2 lbs,
10/03/2019,London,Cat,Domestic Longhair,Male,48,Young adult (1-5 years),Orange,2,2,8.2 lbs,
10/03/2019,Dot,Cat,Domestic Longhair,Male,54,Young adult (1-5 years),Orange,38,38,,No Kids Under 12
10/03/2019,Dot,Cat,Domestic Longhair,Male,54,Young adult (1-5 years),Orange,18,11,,No Kids Under 12
10/03/2019,Courage,Cat,Domestic Longhair,Female,48,Young adult (1-5 years),,69,69,,
10/03/2019,Stamp,Cat,Domestic Shorthair,Female,28,Young adult (1-5 years),,70,70,,
10/03/2019,Wolfy,Dog,"Shepherd, German",Female,216,Senior (8+years),,1,1,,
10/03/2019,Sadie,Dog,Greyhound,Female,132,Senior (8+years),,12,12,,
10/03/2019,Sadie,Dog,Greyhound,Female,132,Senior (8+years),,2,2,,
10/03/2019,Nova,Dog,"Husky, Siberian",Female,49,Adult Dog (5 months-8 years),,1,1,,
10/03/2019,Nova,Dog,"Husky, Siberian",Female,49,Adult Dog (5 months-8 years),,10,10,,
10/03/2019,Nova,Dog,"Husky, Siberian",Female,49,Adult Dog (5 months-8 years),,1,1,,
10/03/2019,Dusty,Dog,Komondor,Male,73,Adult Dog (5 months-8 years),,12,12,,
10/03/2019,Hudson,Dog,"Pyrenees, Great",Male,27,Adult Dog (5 months-8 years),,1,1,,
10/03/2019,Hudson,Dog,"Pyrenees, Great",Male,27,Adult Dog (5 months-8 years),,1,1,,
10/03/2019,Hudson,Dog,"Pyrenees, Great",Male,27,Adult Dog (5 months-8 years),,1,1,,
10/03/2019,Hudson,Dog,"Pyrenees, Great",Male,27,Adult Dog (5 months-8 years),,1,1,,
10/03/2019,Louis,Dog,Terrier,Male,72,Adult Dog (5 months-8 years),,2,2,,
10/03/2019,Louis,Dog,Terrier,Male,72,Adult Dog (5 months-8 years),,2,2,,
10/03/2019,Puff Daddy,Dog,Pomeranian,Male,60,Adult Dog (5 months-8 years),,2,2,,
10/03/2019,Puff Daddy,Dog,Pomeranian,Male,60,Adult Dog (5 months-8 years),,1,1,,
10/03/2019,Dakotah,Dog,Terrier,Female,120,Senior (8+years),,2,2,,
10/03/2019,Lemon Lime,Dog,"Chihuahua, Short Coat",Female,60,Adult Dog (5 months-8 years),,2,2,,
10/03/2019,Buddy,Dog,Terrier,Male,35,Adult Dog (5 months-8 years),,3,3,,
10/03/2019,Roscoe,Dog,"Pinscher, Doberman",Male,48,Adult Dog (5 months-8 years),,5,5,,
10/03/2019,Melinda,Dog,"Husky, Siberian",Female,36,Adult Dog (5 months-8 years),,3,3,,
10/04/2019,Lilly,Cat,Domestic Medium Hair,Female,31,Young adult (1-5 years),,1,1,,
10/04/2019,Hyde,Cat,Domestic Longhair,Female,31,Young adult (1-5 years),,1,1,,
10/04/2019,Luna,Cat,Domestic Longhair,Female,31,Young adult (1-5 years),,1,1,,
10/04/2019,Penumbra,Cat,Domestic Longhair,Male,31,Young adult (1-5 years),,1,1,,
10/04/2019,Bug,Cat,Domestic Longhair,Male,31,Young adult (1-5 years),,1,1,,
10/04/2019,Feral Zander,Cat,Domestic Longhair,Male,180,Senior (10+years),,5,5,,
10/04/2019,Zeke,Cat,Domestic Medium Hair,Male,48,Young adult (1-5 years),,4,4,,
10/04/2019,Trout,Cat,Domestic Longhair,Male,60,Adult Cat (5-10 years),,9,9,,
10/04/2019,Spanky,Cat,Domestic Shorthair,Female,33,Young adult (1-5 years),,1,1,,
10/04/2019,Patty,Cat,Domestic Shorthair,Female,27,Young adult (1-5 years),Grey,6,6,16.8 lbs,
10/04/2019,Patty,Cat,Domestic Shorthair,Female,27,Young adult (1-5 years),Grey,1,1,16.8 lbs,
10/04/2019,Patty,Cat,Domestic Shorthair,Female,27,Young adult (1-5 years),Grey,4,4,16.8 lbs,
10/04/2019,Cranberry,Cat,Domestic Medium Hair,Female,44,Young adult (1-5 years),,10,10,,
10/04/2019,Socrates,Cat,Domestic Longhair,Male,30,Young adult (1-5 years),,1,1,,
10/04/2019,Dobby,Cat,Domestic Shorthair,Male,37,Young adult (1-5 years),,1,1,,
10/04/2019,Bandit,Dog,"Retriever, Labrador",Male,74,Adult Dog (5 months-8 years),,1,1,,
10/04/2019,Tiger,Cat,Bengal,Male,30,Young adult (1-5 years),,1,1,,
10/04/2019,Whiskey,Cat,Domestic Shorthair,Male,36,Young adult (1-5 years),,3,3,,
10/04/2019,Whiskey,Cat,Domestic Shorthair,Male,36,Young adult (1-5 years),,1,1,,
10/04/2019,Fergus,Cat,Domestic Shorthair,Male,42,Young adult (1-5 years),,8,8,,
10/04/2019,Fortuna,Cat,Domestic Longhair,Female,84,Adult Cat (5-10 years),,38,38,,
10/04/2019,Lolly,Dog,"Terrier, American Pit Bull",Female,28,Adult Dog (5 months-8 years),,1,1,,
10/04/2019,Chato,Dog,"Pinscher, Miniature",Male,39,Adult Dog (5 months-8 years),,1,1,,
10/04/2019,Gooseberry,Cat,Domestic Medium Hair,Male,27,Young adult (1-5 years),,8,8,,
10/04/2019,Xander,Cat,Domestic Shorthair,Male,26,Young adult (1-5 years),,18,18,,
10/04/2019,Xander,Cat,Domestic Shorthair,Male,26,Young adult (1-5 years),,1,1,,
10/04/2019,Jason,Cat,Domestic Shorthair,Male,26,Young adult (1-5 years),,19,19,,
10/04/2019,Kota,Dog,Maltese,Male,27,Adult Dog (5 months-8 years),,1,1,,
10/04/2019,Dojah,Dog,"Pyrenees, Great",Female,30,Adult Dog (5 months-8 years),,1,1,,
10/04/2019,Sheba,Dog,"Chihuahua, Short Coat",Female,118,Senior (8+years),,1,1,,
10/04/2019,Mikah,Dog,"Pinscher, Miniature",Female,150,Senior (8+years),,45,45,,
10/04/2019,Romeo,Dog,"Pinscher, Miniature",Male,121,Senior (8+years),,45,45,,
10/04/2019,Squeaks,Cat,Domestic Shorthair,Female,30,Young adult (1-5 years),,1,1,,
10/04/2019,Cedric,Dog,Shepherd,Male,28,Adult Dog (5 months-8 years),,2,2,,
10/04/2019,Cedric,Dog,Shepherd,Male,28,Adult Dog (5 months-8 years),,2,2,,
10/04/2019,Charlotte,Dog,"Chihuahua, Long Coat",Female,26,Adult Dog (5 months-8 years),Brown,1,1,,
10/04/2019,Charlotte,Dog,"Chihuahua, Long Coat",Female,26,Adult Dog (5 months-8 years),Brown,1,1,,
10/04/2019,Charlotte,Dog,"Chihuahua, Long Coat",Female,26,Adult Dog (5 months-8 years),Brown,1,1,,
10/04/2019,Charlotte,Dog,"Chihuahua, Long Coat",Female,26,Adult Dog (5 months-8 years),Brown,1,1,,
10/04/2019,Charlotte,Dog,"Chihuahua, Long Coat",Female,26,Adult Dog (5 months-8 years),Brown,2,2,,
10/04/2019,Charlotte,Dog,"Chihuahua, Long Coat",Female,26,Adult Dog (5 months-8 years),Brown,2,2,,
10/04/2019,Meow,Cat,Domestic Longhair,Male,84,Adult Cat (5-10 years),,9,9,,
10/04/2019,Bootsy,Cat,Domestic Shorthair,Female,180,Senior (10+years),,1,1,,
10/04/2019,Bug,Dog,Mastiff,Female,84,Adult Dog (5 months-8 years),,1,1,,
10/04/2019,Bug,Dog,Mastiff,Female,84,Adult Dog (5 months-8 years),,1,1,,
10/04/2019,Sky,Dog,"Shepherd, German",Female,28,Adult Dog (5 months-8 years),,12,12,,
10/04/2019,Rod Serling,Cat,Domestic Shorthair,Male,25,Young adult (1-5 years),,62,62,,
10/04/2019,Chrissie,Cat,Domestic Shorthair,Female,144,Senior (10+years),,51,51,,
10/04/2019,Sherman,Dog,Hound,Male,84,Adult Dog (5 months-8 years),,3,3,,
10/04/2019,Xion,Cat,Domestic Shorthair,Female,54,Young adult (1-5 years),Brown,8,8,10 lbs,
10/04/2019,Xion,Cat,Domestic Shorthair,Female,54,Young adult (1-5 years),Brown,3,3,10 lbs,
10/04/2019,Equinox,Cat,Domestic Medium Hair,Female,25,Young adult (1-5 years),,42,42,,
10/04/2019,Harvest Moon,Cat,Domestic Medium Hair,Male,25,Young adult (1-5 years),,42,42,,
10/04/2019,Fitz,Cat,Domestic Medium Hair,Male,25,Young adult (1-5 years),Black,42,42,,
10/04/2019,Fitz,Cat,Domestic Medium Hair,Male,25,Young adult (1-5 years),Black,1,1,,
10/04/2019,Fitz,Cat,Domestic Medium Hair,Male,25,Young adult (1-5 years),Black,1,1,,
10/04/2019,Hayride,Cat,Domestic Medium Hair,Male,25,Young adult (1-5 years),,49,49,,
10/04/2019,Nala,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),Grey,51,51,,
10/04/2019,Nala,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),Grey,1,1,,
10/04/2019,Pumpkin Patch,Cat,Domestic Medium Hair,Male,25,Young adult (1-5 years),,51,51,,
10/04/2019,Reliquary,Cat,Domestic Longhair,Female,25,Young adult (1-5 years),,58,58,,
10/04/2019,Misty,Dog,Saint Bernard,Female,84,Adult Dog (5 months-8 years),,1,1,,
10/04/2019,Jocko,Dog,"Pyrenees, Great",Male,36,Adult Dog (5 months-8 years),,1,1,,
10/05/2019,Ari,Cat,Domestic Shorthair,Female,28,Young adult (1-5 years),,5,5,,
10/05/2019,Gus,Cat,Domestic Shorthair,Male,38,Young adult (1-5 years),Brown,7,7,14.3 lbs,
10/05/2019,Gus,Cat,Domestic Shorthair,Male,38,Young adult (1-5 years),Brown,2,2,14.3 lbs,
10/05/2019,Gus,Cat,Domestic Shorthair,Male,38,Young adult (1-5 years),Brown,5,5,14.3 lbs,
10/05/2019,Honey,Cat,Domestic Longhair,Male,84,Adult Cat (5-10 years),,50,50,,
10/05/2019,Tea,Cat,Domestic Longhair,Male,60,Adult Cat (5-10 years),,50,50,,
10/05/2019,Adeline,Cat,Domestic Shorthair,Female,30,Young adult (1-5 years),,5,5,,
10/05/2019,Adeline,Cat,Domestic Shorthair,Female,30,Young adult (1-5 years),,1,1,,
10/05/2019,Adeline,Cat,Domestic Shorthair,Female,30,Young adult (1-5 years),,1,1,,
10/05/2019,Ernie,Cat,Domestic Shorthair,Male,108,Adult Cat (5-10 years),,9,9,,
10/05/2019,Eloise,Cat,Domestic Medium Hair,Female,48,Young adult (1-5 years),,30,30,,
10/05/2019,Sonny,Cat,Domestic Shorthair,Female,29,Young adult (1-5 years),,4,4,,
10/05/2019,Sonny,Cat,Domestic Shorthair,Female,29,Young adult (1-5 years),,1,1,,
10/05/2019,Ichabod,Cat,Domestic Medium Hair,Male,26,Young adult (1-5 years),Black,35,35,13 lbs,
10/05/2019,Ichabod,Cat,Domestic Medium Hair,Male,26,Young adult (1-5 years),Black,27,27,13 lbs,
10/05/2019,Conjure,Cat,Domestic Shorthair,Male,26,Young adult (1-5 years),,38,38,,
10/05/2019,Athena,Dog,Rottweiler,Female,29,Adult Dog (5 months-8 years),,1,1,,
10/05/2019,Athena,Dog,Rottweiler,Female,29,Adult Dog (5 months-8 years),,1,1,,
10/05/2019,Athena,Dog,Rottweiler,Female,29,Adult Dog (5 months-8 years),,1,1,,
10/05/2019,Benji,Cat,Domestic Shorthair,Male,34,Young adult (1-5 years),,1,1,,
10/05/2019,Benji,Cat,Domestic Shorthair,Male,34,Young adult (1-5 years),,1,1,,
10/05/2019,Oso,Dog,Lhasa Apso,Male,29,Adult Dog (5 months-8 years),,1,1,,
10/05/2019,Oso,Dog,Lhasa Apso,Male,29,Adult Dog (5 months-8 years),,1,1,,
